Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens,Emocion
4/23/2024 22:47:07,JOAT36RK,"Respiro, veo la situación e intento ser la mediadora con todos, que sientan confianza de hablar sobre los difícil que es mientras me mantengo tranquila","Respiro, veo la situación e intento ser la mediadora con todos, que sientan confianza de hablar sobre los difícil que es mientras me mantengo tranquila",35,Miedo
4/23/2024 22:57:11,53EHQAPE,Trato de estar enfocada y calamasa ,Trato de estar enfocada y calamasa,11,Miedo
4/23/2024 23:46:42,PVDRLPQL,"Trato de analizar la situación desde diferentes perspectivas, tener un buen plan de cómo atacar la situación, dividir las partes que son más conflictivas en porciones pequeñas e ir ajustando sobre la marcha lo que no vaya saliendo como se espera.","Trato de analizar la situación desde diferentes perspectivas, tener un buen plan de cómo atacar la situación, dividir las partes que son más conflictivas en porciones pequeñas e ir ajustando sobre la marcha lo que no vaya saliendo como se espera.",53,Miedo
4/23/2024 23:57:44,K8SLYVAW,"Lo que he identificado al momento de enfrentar una situación difícil es que acudo a un espacio seguro, ya sea un lugar o amigos como red de apoyo. Posteriormente les converso sobre lo que sucede, y después al platicarlo llego a una resolución. En caso de ser una situación difícil a resolver de manera inminente, primero me aseguro de que toda emoción fuerte la disipe mediante alguna técnica de ""grounding"" y posteriormente decido lo que mejor me convenga.","Lo que he identificado al momento de enfrentar una situación difícil es que acudo a un espacio seguro, ya sea un lugar o amigos como red de apoyo. Posteriormente les converso sobre lo que sucede, y después al platicarlo llego a una resolución. En caso de ser una situación difícil a resolver de manera inminente, primero me aseguro de que toda emoción fuerte la disipe mediante alguna técnica de ""grounding"" y posteriormente decido lo que mejor me convenga.",103,Miedo
4/24/2024 0:02:54,TUNKCUEZ,"Ponerme a pensar en las posibilidades y una posible solución, y a la vez calmarme y concentrarme para enfrentar y resolver el problema ","Ponerme a pensar en las posibilidades y una posible solución, y a la vez calmarme y concentrarme para enfrentar y resolver el problema",31,Miedo
4/24/2024 1:16:24,5I7IDE86,"Pienso cuál es la mejor forma de solucionar el problema, dado que todo las dificultades que eh enfrentado siempre han tenido solución, quizás no como lo quisiera, pero al menos se que llegaron a una solución.","Pienso cuál es la mejor forma de solucionar el problema, dado que todo las dificultades que eh enfrentado siempre han tenido solución, quizás no como lo quisiera, pero al menos se que llegaron a una solución.",51,Miedo
4/24/2024 10:55:51,WG8ABYZS,"Respiro, luego analizo y ejecuto","Respiro, luego analizo y ejecuto",10,Miedo
4/24/2024 11:16:48,QCURT76I,"intento sola sentir lo que sea que experimente, lo reconozco y empiezo a pensar en mis opciones","intento sola sentir lo que sea que experimente, lo reconozco y empiezo a pensar en mis opciones",24,Miedo
4/24/2024 11:24:06,8OVFX977,"Tener fé, y enfrentarlo de forma indirecta o directa","Tener fé, y enfrentarlo de forma indirecta o directa",14,Miedo
4/24/2024 11:27:42,PPZXS8CP,"Suelo meditar y buscar una solución por mi cuenta, en caso de que no lo logré busco asesoría de alguien mayor a mi.","Suelo meditar y buscar una solución por mi cuenta, en caso de que no lo logré busco asesoría de alguien mayor a mi.",31,Miedo
4/24/2024 11:28:12,T38J7JB4,"ESTRESARME UN RATO, RELAJARME Y PENSAR SOBRE EL TEMA.","ESTRESARME UN RATO, RELAJARME Y PENSAR SOBRE EL TEMA.",27,Miedo
4/24/2024 11:29:56,TE4FJ4MH,Relajarme escuchando música o saliendo a caminar y una vez calmado pensé en la solución ,Relajarme escuchando música o saliendo a caminar y una vez calmado pensé en la solución,26,Miedo
4/24/2024 11:30:15,ZELPD30F,"La confrontó y sea lo que tenga que ser, si es para ti es para ti, si no lo es ni modo y para delante. ","La confrontó y sea lo que tenga que ser, si es para ti es para ti, si no lo es ni modo y para delante.",30,Miedo
4/24/2024 11:31:24,PUV5RTZG,"Trato de calmarme, de pensar las cosas y buscar soluciones, o expresarlo con las personas más allegadas a mi ","Trato de calmarme, de pensar las cosas y buscar soluciones, o expresarlo con las personas más allegadas a mi",28,Miedo
4/24/2024 11:32:16,33JDURG7,"Primero, y dependiendo de la situación, tiendo a llorar y aclarar mis emociones, ya que me cuesta mucho identificarlas correctamente, después de eso analizó que debo hacer","Primero, y dependiendo de la situación, tiendo a llorar y aclarar mis emociones, ya que me cuesta mucho identificarlas correctamente, después de eso analizó que debo hacer",43,Miedo
4/24/2024 11:32:59,EAM2O87V,Suelo hacerle frente poco a poco.,Suelo hacerle frente poco a poco.,9,Miedo
4/24/2024 11:33:22,H22AN93K,Pensar en las soluciones más viables,Pensar en las soluciones más viables,9,Miedo
4/24/2024 11:35:28,IRB84959,Abordarla de la forma más rápida posible,Abordarla de la forma más rápida posible,10,Miedo
4/24/2024 11:39:35,XOF6KQ1G,Trato.de tranquilizarme y pensar con la cabeza fria,Trato.de tranquilizarme y pensar con la cabeza fria,17,Miedo
4/24/2024 11:40:06,1GC9M0FT,Ignoro la situación ,Ignoro la situación,5,Miedo
4/24/2024 11:41:02,DZ9DN7BK,Trato de buscar una solucion ya que se que casi nunca cuento con nadie mas que yo mismo,Trato de buscar una solucion ya que se que casi nunca cuento con nadie mas que yo mismo,22,Miedo
4/24/2024 11:41:30,ZF56737V,"La confronto a como venga, hago lo que está en mis manos hacer y no me preocupo por lo que no puedo controlar.","La confronto a como venga, hago lo que está en mis manos hacer y no me preocupo por lo que no puedo controlar.",31,Miedo
4/24/2024 11:53:22,HGX6HZA2,"Entender las consecuencias, aceptarlas y asi buscar la mejor opcion consiguiendo el mejor beneficio posible.","Entender las consecuencias, aceptarlas y asi buscar la mejor opcion consiguiendo el mejor beneficio posible.",24,Miedo
4/24/2024 11:57:08,S2ATVULP,Pienso y lo hago,Pienso y lo hago,7,Miedo
4/24/2024 11:58:50,GFSFOGBV,"Platicarlo con varios amigos, meditación y trabajo para superar aquella situación ","Platicarlo con varios amigos, meditación y trabajo para superar aquella situación",16,Miedo
4/24/2024 12:03:52,DPW9GBQ3,Asumir la problemática y definir la mejor opción para atacarla.,Asumir la problemática y definir la mejor opción para atacarla.,15,Miedo
4/24/2024 12:10:15,2YB4F1WO,Trato de buscar la forma de enfrentarlo de la manera más tranquila y si es necesario buscar ayuda de alguien más ,Trato de buscar la forma de enfrentarlo de la manera más tranquila y si es necesario buscar ayuda de alguien más,25,Miedo
4/24/2024 12:11:29,LOKQGFF4,"Trato de solucionarlo rápido, en caso de no poder darle solución pedir ayuda si es posible y aprender lo mas que pueda de estas situaciones.","Trato de solucionarlo rápido, en caso de no poder darle solución pedir ayuda si es posible y aprender lo mas que pueda de estas situaciones.",33,Miedo
4/24/2024 12:19:11,LI6RUZZW,"Analizar la situación, pienso en muchas cosas y antes de hundirme en mis pensamientos veo todo desde una perspectiva diferente, como si tuviera que darme un consejo a mi mismo, todos desde una perspectiva muy neutral y entonces logro aclarar mi mente y mis pensamientos para tomar la mejor decisión","Analizar la situación, pienso en muchas cosas y antes de hundirme en mis pensamientos veo todo desde una perspectiva diferente, como si tuviera que darme un consejo a mi mismo, todos desde una perspectiva muy neutral y entonces logro aclarar mi mente y mis pensamientos para tomar la mejor decisión",67,Miedo
4/24/2024 12:20:06,VHUGEE7Y,Tomo los suficientes consejos para tomar una decisión que no me afecte tanto.,Tomo los suficientes consejos para tomar una decisión que no me afecte tanto.,18,Miedo
4/24/2024 12:24:41,U5RVW5N7,"Ante situaciones difíciles, analizo y trato de  identificar opciones, busco apoyo si es necesario","Ante situaciones difíciles, analizo y trato de identificar opciones, busco apoyo si es necesario",21,Miedo
4/24/2024 12:25:11,NG3F2CJ4,"Yo soy una persona muy emocional y por lo tanto siento que hay varias cosas me afectan bastante tanto que se trate de una situación familiar, amigos o pareja. Me permito sentir las malas emociones y poco a poco voy enfrentando el problema ","Yo soy una persona muy emocional y por lo tanto siento que hay varias cosas me afectan bastante tanto que se trate de una situación familiar, amigos o pareja. Me permito sentir las malas emociones y poco a poco voy enfrentando el problema",58,Miedo
4/24/2024 12:26:00,ETSMGZBD,Intento mantener la calma ,Intento mantener la calma,6,Miedo
4/24/2024 12:33:39,AY3IGV3Q,"Pido ayuda, si bien se, soy muy orgulloso y quiero demostrar que casi todo puedo hacerlo solo yo, cuando de verdad no puedo, o veo algo que conscientemente me va a costar mucho, no tengo pena y pido ayuda, amigos o familia.","Pido ayuda, si bien se, soy muy orgulloso y quiero demostrar que casi todo puedo hacerlo solo yo, cuando de verdad no puedo, o veo algo que conscientemente me va a costar mucho, no tengo pena y pido ayuda, amigos o familia.",62,Miedo
4/24/2024 12:38:17,EUW2F405,"Suelo tomarme un momento para reflexionar y calmarme. Luego, analizo la situación de manera objetiva, buscando posibles soluciones y considerando las consecuencias de cada opción. También suelo buscar apoyo en personas de confianza para obtener diferentes perspectivas y consejos. Finalmente, elijo la mejor opción y actúo con determinación y paciencia para resolver la situación de la mejor manera posible.","Suelo tomarme un momento para reflexionar y calmarme. Luego, analizo la situación de manera objetiva, buscando posibles soluciones y considerando las consecuencias de cada opción. También suelo buscar apoyo en personas de confianza para obtener diferentes perspectivas y consejos. Finalmente, elijo la mejor opción y actúo con determinación y paciencia para resolver la situación de la mejor manera posible.",84,Miedo
4/24/2024 12:53:16,ZLQAYMFG,"Me planteo el como superarlo física y emocionalmente, tratando de no ser afectado ni mis alrededores salgan afectados por como me sienta al respecto, de algún modo adaptando mi mente para decir que ya sucedió y ni modos.","Me planteo el como superarlo física y emocionalmente, tratando de no ser afectado ni mis alrededores salgan afectados por como me sienta al respecto, de algún modo adaptando mi mente para decir que ya sucedió y ni modos.",54,Miedo
4/24/2024 12:56:33,LQY5OSVH,"Ordenar los pensamientos, analizar alternativas para actuar o no, buscar soluciones, mantener un control de la situación internamente ","Ordenar los pensamientos, analizar alternativas para actuar o no, buscar soluciones, mantener un control de la situación internamente",27,Miedo
4/24/2024 13:03:03,Y5I54ZU1,Trato de tomarlo con calma y ver todas las opciones ,Trato de tomarlo con calma y ver todas las opciones,14,Miedo
4/24/2024 13:30:30,1Y7ATVYP,Pido ayuda con alguien que sepa o tenga más experiencia ,Pido ayuda con alguien que sepa o tenga más experiencia,12,Miedo
4/24/2024 13:43:01,U3RWWQRL,"Pensar y buscar una solución de inmediato, tomando en cuenta los consejos de mi entorno. ","Pensar y buscar una solución de inmediato, tomando en cuenta los consejos de mi entorno.",20,Miedo
4/24/2024 13:48:24,EG8V8IQ1,"Con la cabeza tranquila, vemos las posibilidades o soluciones, hacemos acciones para resolverlo y tratar de mejorar ","Con la cabeza tranquila, vemos las posibilidades o soluciones, hacemos acciones para resolverlo y tratar de mejorar",26,Miedo
4/24/2024 14:34:04,POQ9TK13,Veo la forma de solucionarlo solo si no es posible hablo con alguj familiar de mucha confianza ,Veo la forma de solucionarlo solo si no es posible hablo con alguj familiar de mucha confianza,24,Miedo
4/24/2024 15:03:56,VONE103T,No me molesta pedir ayuda ,No me molesta pedir ayuda,7,Miedo
4/24/2024 15:34:08,893V9WHU,Tiendo a llorar aunque eso no solucione nada,Tiendo a llorar aunque eso no solucione nada,12,Miedo
4/24/2024 15:43:23,JPFVNJKI,"Intento buscar la solucion, pero antes de ello me estreso, si no consigo resolverlo sola, pido ayuda a alguien mas","Intento buscar la solucion, pero antes de ello me estreso, si no consigo resolverlo sola, pido ayuda a alguien mas",32,Miedo
4/24/2024 15:48:07,QU685VKV,Meditarlo.,Meditarlo.,4,Miedo
4/24/2024 15:54:20,Z6ZGAS4H,"Pensar detalladamente que es lo que voy a hacer. 
Como es una situación difícil, tal vez es algo que me va a llevar tiempo resolver, no va a ser fácil, pero debemos lograrlo, con los mínimos errores posibles, porque de que habrá errores, los habrá, pero siempre se tratará que no perjudiquen tanto en la situación. ","Pensar detalladamente que es lo que voy a hacer. Como es una situación difícil, tal vez es algo que me va a llevar tiempo resolver, no va a ser fácil, pero debemos lograrlo, con los mínimos errores posibles, porque de que habrá errores, los habrá, pero siempre se tratará que no perjudiquen tanto en la situación.",80,Miedo
4/24/2024 16:24:34,I7OEHA3M,relajo mi mente escuchando música o bromeando con la situación para pensar tranquilamente una solución ,relajo mi mente escuchando música o bromeando con la situación para pensar tranquilamente una solución,25,Miedo
4/24/2024 16:25:34,945RIESS,Llorar.,Llorar.,4,Miedo
4/24/2024 16:42:06,OY89I1AT,Llorar,Llorar,3,Miedo
4/24/2024 17:26:44,MHA8ZTS5,Intentar enfocar mis pensamientos en una cosa ajena ,Intentar enfocar mis pensamientos en una cosa ajena,14,Miedo
4/24/2024 18:05:56,RA4Y9X5E,Pues me pongo  a pensar cual es la menera de solucionar el problema y despues enpiezo hacer lo que tengo que hacer.,Pues me pongo a pensar cual es la menera de solucionar el problema y despues enpiezo hacer lo que tengo que hacer.,33,Miedo
4/24/2024 18:20:17,LXDB8W6X,Me intento tranquilizar y si no puedo pido ayuda ,Me intento tranquilizar y si no puedo pido ayuda,15,Miedo
4/24/2024 18:20:36,G6ZRICXV,Pues respiro y doy toda mi actitud y desempeño en esa situación trato de no molestarme si no resulta como tengo pensado.,Pues respiro y doy toda mi actitud y desempeño en esa situación trato de no molestarme si no resulta como tengo pensado.,34,Miedo
4/24/2024 18:27:11,S1Z2D8M2,Pienso todos los resultados posibles ya sean buenos o malos y tomo unandecision y aveces pedir un consejo,Pienso todos los resultados posibles ya sean buenos o malos y tomo unandecision y aveces pedir un consejo,27,Miedo
4/24/2024 19:06:32,RC5G5VFK,Trato de resolverlo sola y muchas veces busco ayuda con mi pareja o en casos donde no puedo con mis padres porque 2 cabezas piensan mejor que una ,Trato de resolverlo sola y muchas veces busco ayuda con mi pareja o en casos donde no puedo con mis padres porque 2 cabezas piensan mejor que una,34,Miedo
4/24/2024 19:07:31,947J0Q5A,"Tratar de calmarme y buscar soluciones, si no puedo hacerlo solo consultar a alguien que me pueda ayudar","Tratar de calmarme y buscar soluciones, si no puedo hacerlo solo consultar a alguien que me pueda ayudar",25,Miedo
4/24/2024 19:40:22,W9LAW009,"Trato lo más posible de calmarme con estrategias tradicionales (ejercicios de respiración, música, ejercicio rápido) o cuando es imposible lo anterior o no ayuda me quedo callado pero por dentro estoy gritando. De hecho en algunas situaciones cuando me siente tan abrumado grito en una almohada en mi cuarto y lloro.","Trato lo más posible de calmarme con estrategias tradicionales (ejercicios de respiración, música, ejercicio rápido) o cuando es imposible lo anterior o no ayuda me quedo callado pero por dentro estoy gritando. De hecho en algunas situaciones cuando me siente tan abrumado grito en una almohada en mi cuarto y lloro.",76,Miedo
4/24/2024 19:48:20,2QH0OQRP,"Primero trato de calmar mis emociones, ser objetiva, siempre busco una opinión más, de mi psicólogo por ejemplo, y leo algunos versículos que se adecuen a mi situación y me ayuden a una buena decisión ","Primero trato de calmar mis emociones, ser objetiva, siempre busco una opinión más, de mi psicólogo por ejemplo, y leo algunos versículos que se adecuen a mi situación y me ayuden a una buena decisión",52,Miedo
4/24/2024 19:53:13,9FBVNJ3U,Analizar la manera más efectiva de resolverlo tratando siempre de resultar no tan afectados por la situación ,Analizar la manera más efectiva de resolverlo tratando siempre de resultar no tan afectados por la situación,23,Miedo
4/24/2024 20:57:53,IRIJAUXK,Trato de calmarme y hacer lo mejor posible para poder resolver la situación sin que mis sentimientos generen un sesgo. Si las circunstancias lo requieren pido ayuda amigos o familia y busco formas creativas de afrontar el problema.,Trato de calmarme y hacer lo mejor posible para poder resolver la situación sin que mis sentimientos generen un sesgo. Si las circunstancias lo requieren pido ayuda amigos o familia y busco formas creativas de afrontar el problema.,51,Miedo
4/24/2024 21:00:13,H7ZSLKYX,"busco a Dios, trato de pensar sin emociones para tomar la mejor decisión ","busco a Dios, trato de pensar sin emociones para tomar la mejor decisión",18,Miedo
4/24/2024 22:49:25,ZNQELPB7,"Pienso en las posibles acciones con las que puedo abordar la situación, en base a ello tomo la que creo que será la mejor, ya me tocara vivir las consecuencias.","Pienso en las posibles acciones con las que puedo abordar la situación, en base a ello tomo la que creo que será la mejor, ya me tocara vivir las consecuencias.",41,Miedo
4/24/2024 23:23:27,J9Q8IXFH,veo los diferentes escenarios que puedan pasar,veo los diferentes escenarios que puedan pasar,9,Miedo
4/24/2024 23:33:27,2ON6FVSH,Me pongo nerviosa,Me pongo nerviosa,6,Miedo
4/25/2024 9:36:25,ES771SD8,"Evaluo toda la situación, me sostengo de las personas que me importan y trato de saber su punto de vista para poder llevar a un buen lugar esa situación ","Evaluo toda la situación, me sostengo de las personas que me importan y trato de saber su punto de vista para poder llevar a un buen lugar esa situación",36,Miedo
4/25/2024 10:52:29,FZRWA0SY,"Mantener la calma y tomar la decision mas adecuada , sin prejudicar a nadie ","Mantener la calma y tomar la decision mas adecuada , sin prejudicar a nadie",20,Miedo
4/25/2024 11:40:29,1KWDDNOH,Trato de enfocar mi mente al 100% en el problema y dejar de lado lo que siento,Trato de enfocar mi mente al 100% en el problema y dejar de lado lo que siento,22,Miedo
4/25/2024 11:42:43,5CHTZV8O,Cuando enfrento una situación difícil trato de mantener la calma y la mente fría lo máximo posible.,Cuando enfrento una situación difícil trato de mantener la calma y la mente fría lo máximo posible.,23,Miedo
4/25/2024 12:15:55,RQF9W09V,Escucho música o me aisló hasta que se me pase porque no me gusta dañar a las personas ,Escucho música o me aisló hasta que se me pase porque no me gusta dañar a las personas,24,Miedo
4/25/2024 12:16:44,Q7YR6JAL,"Estresarme, calmarme, razonar y encontrar la solución de una u otra forma.","Estresarme, calmarme, razonar y encontrar la solución de una u otra forma.",20,Miedo
4/25/2024 12:21:21,YMU2FALS,"Primero ver las posibles soluciones de la situación difícil,  y en base a las soluciones trabajar para enfrentarla de manera exitosa.","Primero ver las posibles soluciones de la situación difícil, y en base a las soluciones trabajar para enfrentarla de manera exitosa.",28,Miedo
4/25/2024 12:28:34,BUUJHLBW,"Maldecir la situación, analizar la situación ver los posibles caminos y soluciones mentalizarse y terminar gritando en mi mente ""no se cómo pero aquí y ahora superare mis límites""","Maldecir la situación, analizar la situación ver los posibles caminos y soluciones mentalizarse y terminar gritando en mi mente ""no se cómo pero aquí y ahora superare mis límites""",41,Miedo
4/25/2024 12:54:19,6OG08UL5,"Me quedó en silencio y pienso mucho las cosas, para lograr encontrar una solución ","Me quedó en silencio y pienso mucho las cosas, para lograr encontrar una solución",18,Miedo
4/25/2024 12:55:12,UYE2QAWR,Ayudarlo a resolver ese problemas,Ayudarlo a resolver ese problemas,7,Miedo
4/25/2024 13:02:31,0YIJFHVF,"Pues primero tengo que enfrentar el problema, y si no, trato de evadirlo ","Pues primero tengo que enfrentar el problema, y si no, trato de evadirlo",20,Miedo
4/25/2024 13:31:22,0WK1Q15C,"pienso en alguna solucion, y en caso de que no este en mis manos, pido ayuda. ","pienso en alguna solucion, y en caso de que no este en mis manos, pido ayuda.",24,Miedo
4/25/2024 14:51:28,89R7BFY3,Mentalizarme por las noches y entender la situación. También me gusta entrenar cuando me siento así ,Mentalizarme por las noches y entender la situación. También me gusta entrenar cuando me siento así,23,Miedo
4/25/2024 18:06:23,W8897XTA,Hablar con amigos o mi familia,Hablar con amigos o mi familia,8,Miedo
4/25/2024 18:26:25,MOXPM084,"Primero estar tranquilo, analizar la situación y tomar una decisión","Primero estar tranquilo, analizar la situación y tomar una decisión",16,Miedo
4/25/2024 18:32:43,DXF0Z2FN,Encararla y tomar las mejores decisiones,Encararla y tomar las mejores decisiones,7,Miedo
4/25/2024 18:42:00,NDMKZW1M,"Trato de tranquilizarme, aunque realmente me cuesta mucho hacerlo","Trato de tranquilizarme, aunque realmente me cuesta mucho hacerlo",17,Miedo
4/25/2024 19:18:17,A8QN8I2L,"Busco diferentes soluciones, veo la que mas se acomode a mis habilidades y  realizo  ","Busco diferentes soluciones, veo la que mas se acomode a mis habilidades y realizo",21,Miedo
4/25/2024 19:33:43,UBSR9VC8,"Tomar un momento para descansar, analizar la situación y buscar posibles soluciones, luego buscar maneras de como actuar para conseguir la solución ","Tomar un momento para descansar, analizar la situación y buscar posibles soluciones, luego buscar maneras de como actuar para conseguir la solución",30,Miedo
4/25/2024 19:38:25,W8ILZE4K,Ser objetivo.,Ser objetivo.,3,Miedo
4/25/2024 19:49:50,ONSV8AYQ,"a veces pienso mucho, si puedo evitarlo lo evito, si puedo hacer que se resuelva rapido lo hago, sino simplemente hago lo que pueda","a veces pienso mucho, si puedo evitarlo lo evito, si puedo hacer que se resuelva rapido lo hago, sino simplemente hago lo que pueda",38,Miedo
4/25/2024 20:20:12,OY7Q1STH,Ver el desde el inicio en dónde cometí el error,Ver el desde el inicio en dónde cometí el error,12,Miedo
4/25/2024 21:18:09,A9SQ6NWO,"Veo siempre el lado positivo y realista, trato de llevarlo con tranquilidad, suprimo esos sentimientos y ser fuerte es lo que me ayuda","Veo siempre el lado positivo y realista, trato de llevarlo con tranquilidad, suprimo esos sentimientos y ser fuerte es lo que me ayuda",34,Miedo
4/25/2024 21:55:05,1C8YLNRI,"Últimamente no se, supongo ser fuerte y decidido ","Últimamente no se, supongo ser fuerte y decidido",16,Miedo
4/25/2024 22:01:24,U8GAYRZ7,"Trato de quitarle toda expectativa u emoción a la situación,  para pensarla y darle vueltas, hasta que encuentre una salida.","Trato de quitarle toda expectativa u emoción a la situación, para pensarla y darle vueltas, hasta que encuentre una salida.",35,Miedo
4/26/2024 6:49:03,F65E8SEA,"En un primer momento, puede que tenga ganas de llorar pero después trato de calmarme para después reflexionar de manera asertiva en qué puedo hacer si es que está en mis posibilidades para salir de esa situación ","En un primer momento, puede que tenga ganas de llorar pero después trato de calmarme para después reflexionar de manera asertiva en qué puedo hacer si es que está en mis posibilidades para salir de esa situación",49,Miedo
4/26/2024 10:01:08,16UOLNVY,Recapacitar y seguir adelante.,Recapacitar y seguir adelante.,7,Miedo
4/26/2024 10:39:25,D1S2USQV,Analizo todas las alternativas posibles para darle solución a la situación y si no hay alguna solo dejo que fluya ,Analizo todas las alternativas posibles para darle solución a la situación y si no hay alguna solo dejo que fluya,26,Miedo
4/26/2024 11:14:18,83ECQ6P2,"intento mantener la calma, aunque por dentro este sufriendo en silencio muchas veces me quedo callado y no lo comparto con nadie.","intento mantener la calma, aunque por dentro este sufriendo en silencio muchas veces me quedo callado y no lo comparto con nadie.",32,Miedo
4/26/2024 11:50:56,LS7WFV2B,"Intento no dejar que las emociones me dominen y mantener una mente fría para poder tener ideas que puedan ayudar a salir de dicha situación, intentar buscar la opción más viable que sea neutra y no afecte más de lo que la situación puede ya estar.","Intento no dejar que las emociones me dominen y mantener una mente fría para poder tener ideas que puedan ayudar a salir de dicha situación, intentar buscar la opción más viable que sea neutra y no afecte más de lo que la situación puede ya estar.",57,Miedo
4/26/2024 12:56:50,OAZ5FC8A,Encontrar posibles soluciones y tranquilizarme y tratar de no pensar en ello,Encontrar posibles soluciones y tranquilizarme y tratar de no pensar en ello,20,Miedo
4/26/2024 13:17:38,DCV5DO3V,"Llorar, buscar soluciones, implementarlas","Llorar, buscar soluciones, implementarlas",11,Miedo
4/26/2024 13:22:06,STTZ7KC4,Pensar en cómo resolver y tratar de calmarme,Pensar en cómo resolver y tratar de calmarme,11,Miedo
4/26/2024 13:24:46,BNMM9UFQ,"Intentar mantener la calma, pensar en posibles soluciones y enfrentar la solución de frente","Intentar mantener la calma, pensar en posibles soluciones y enfrentar la solución de frente",19,Miedo
4/26/2024 13:25:21,TA1NU1V7,Respirar u saber cómo arreglar el problema ,Respirar u saber cómo arreglar el problema,11,Miedo
4/26/2024 13:25:59,UGTBZ7P3,Hacer ejercicio ,Hacer ejercicio,3,Miedo
4/26/2024 13:40:10,SOQQDFEW,Ver las opciones que nos dan y dar apoyo ,Ver las opciones que nos dan y dar apoyo,10,Miedo
4/26/2024 13:49:23,0A63PM6K,"Creo que actuó con forme a las circunstancias, no tengo como un camino que seguir, simplemente con lo que tengo, actúo, aunque tenga que salirme de mi zona de confort. ","Creo que actuó con forme a las circunstancias, no tengo como un camino que seguir, simplemente con lo que tengo, actúo, aunque tenga que salirme de mi zona de confort.",42,Miedo
4/26/2024 13:50:36,X0GVR7CK,Comienzo cuanto antes y planifico,Comienzo cuanto antes y planifico,9,Miedo
4/26/2024 13:54:03,19NLQDKA,"Primero lloro, suena raro pero primero me pondría muy triste y después trataría de encontrar una solución al problema ","Primero lloro, suena raro pero primero me pondría muy triste y después trataría de encontrar una solución al problema",25,Miedo
4/26/2024 13:57:41,2E2IMZRO,"Me pongo nervioso, pero desues de pensar en como debo actuar, lo hago","Me pongo nervioso, pero desues de pensar en como debo actuar, lo hago",21,Miedo
4/26/2024 14:10:39,21X2D6PW,Lo platico con mis padres y mi abuelita,Lo platico con mis padres y mi abuelita,11,Miedo
4/26/2024 14:18:29,GP42KD2C,Afrontarla,Afrontarla,3,Miedo
4/26/2024 14:32:36,27WD6UH2,"Primeramente, orar a Dios, ya que Él es el único que puede ayudarme a resolver los problemas que enfrento, posteriormente, analizo las posibles soluciones al problema para así tomar una decisión","Primeramente, orar a Dios, ya que Él es el único que puede ayudarme a resolver los problemas que enfrento, posteriormente, analizo las posibles soluciones al problema para así tomar una decisión",42,Miedo
4/26/2024 14:33:09,4TF29YIO,Trato de resolverla de la mejor manera aún que no siempre termina así ,Trato de resolverla de la mejor manera aún que no siempre termina así,15,Miedo
4/26/2024 14:35:23,UZNBAHRB,Cabeza fría y estar relajado ante cualquier cosa que pueda suceder ,Cabeza fría y estar relajado ante cualquier cosa que pueda suceder,18,Miedo
4/26/2024 14:50:06,87RRAHBJ,"No reacciono con angustia, estoy algo calmado, no actuo de manera explosiva","No reacciono con angustia, estoy algo calmado, no actuo de manera explosiva",25,Miedo
4/26/2024 15:01:39,EYYTA3LD,"Solo hacerlo, usualmente me desapego de la realidad por lo que no tengo una experiencia emocional al realizar esa acción.","Solo hacerlo, usualmente me desapego de la realidad por lo que no tengo una experiencia emocional al realizar esa acción.",27,Miedo
4/26/2024 15:35:25,W49IM590,Pues muchas veces no se cómo actuar ,Pues muchas veces no se cómo actuar,8,Miedo
4/26/2024 16:54:59,7HKJBSVI,Medito un rato y pienso en posibles soluciones ,Medito un rato y pienso en posibles soluciones,13,Miedo
4/26/2024 16:57:51,41U4SDTP,Pensar,Pensar,2,Miedo
4/26/2024 17:05:18,25DC2F4Q,Meditar si es una situación que está en mi control,Meditar si es una situación que está en mi control,11,Miedo
4/26/2024 17:07:40,PPI1SV0E,"Primero me calmo, y espero para pensar todo objetivamente, evalúo las diversas soluciones y procedo con cautela, trato de no estresarme tanto","Primero me calmo, y espero para pensar todo objetivamente, evalúo las diversas soluciones y procedo con cautela, trato de no estresarme tanto",38,Miedo
4/26/2024 18:22:59,KQGSATHF,Prepararme mentalmente para abordar el problema de una manera en la que no salga muy perjudicado,Prepararme mentalmente para abordar el problema de una manera en la que no salga muy perjudicado,24,Miedo
4/26/2024 20:27:53,3ZF411GH,"Trato de calmarme para evitar hacer cosas por impulso que pueden hacer que las cosas empeoren, y después confrontar a la situación tratando de arreglarla","Trato de calmarme para evitar hacer cosas por impulso que pueden hacer que las cosas empeoren, y después confrontar a la situación tratando de arreglarla",36,Miedo
4/28/2024 12:04:28,5CYE0BRU,Buscar otra alternativa y tratar de no pensar en eso demasiado ,Buscar otra alternativa y tratar de no pensar en eso demasiado,12,Miedo
4/28/2024 17:44:49,43K4VHCP,"Al principio siempre trato de evitarlo a toda costa, pero claro, al final siempre termino afrontándolo","Al principio siempre trato de evitarlo a toda costa, pero claro, al final siempre termino afrontándolo",24,Miedo
4/28/2024 22:35:59,FA8HZ0ZJ,Retomo los momentos pasados de dificultad y la solución dada entonces,Retomo los momentos pasados de dificultad y la solución dada entonces,16,Miedo
4/29/2024 9:09:29,KFH9XJ94,Pienso en todos los resultados y actuó con confianza,Pienso en todos los resultados y actuó con confianza,11,Miedo
4/29/2024 13:24:37,7I9KZQ70,"Trato de resolverla, de ser posible pido ayuda.","Trato de resolverla, de ser posible pido ayuda.",13,Miedo
